subject,level,object_size,x,y,points,time
1,_level_10,extra small,10,-1.5,312,534.0872802734375
1,_level_10,extra small,15,6.5,314,534.88751220703125
1,_level_10,extra small,15,10,316,535.17041015625
1,_level_10,extra small,12.5,12.5,318,535.38702392578125
1,_level_10,extra small,10,15,320,535.67132568359375
1,_level_10,extra small,12.5,17.5,322,536.03668212890625
1,_level_10,extra small,15,20,324,536.32049560546875
1,_level_10,extra small,17.5,17.5,326,536.60400390625
1,_level_10,extra small,15,15,328,536.82037353515625
1,_level_10,extra small,17.5,12.5,330,537.10400390625
1,_level_10,extra small,20,15,332,537.46978759765625
1,_level_10,extra small,23.5,15,334,537.68719482421875
1,_level_10,extra small,20,20,336,537.93609619140625
1,_level_10,extra small,10,20,338,538.68621826171875
1,_level_10,extra small,6.5,15,340,539.06982421875
1,_level_10,extra small,0,15,342,539.5858154296875
1,_level_10,extra small,-5,15,344,540.002197265625
1,_level_10,extra small,-5,5,346,540.869384765625
1,_level_10,extra small,5,-5,348,541.98468017578125
1,_level_10,extra small,7.5,-7.5,350,542.28460693359375
1,_level_10,extra small,7.5,-12.5,352,542.7520751953125
1,_level_10,extra small,10,-15,354,543.11767578125
1,_level_10,extra small,10,-18.5,356,543.2843017578125
1,_level_10,extra small,15,-15,358,543.68438720703125
1,_level_10,extra small,12.5,-12.5,362,544.15069580078125
1,_level_10,extra small,12.5,-12.5,360,544.15069580078125
1,_level_10,extra small,10,-10,364,544.417724609375
1,_level_10,extra small,12.5,-7.5,366,544.451416015625
1,_level_10,extra small,10,-5,368,544.71710205078125
1,_level_10,extra small,10,-1.5,370,545.01678466796875
1,_level_10,extra small,15,6.5,372,545.80059814453125
1,_level_10,extra small,15,10,374,546.1339111328125
1,_level_10,extra small,10,10,376,546.4000244140625
1,_level_10,extra small,10,15,378,546.76727294921875
1,_level_10,extra small,12.5,17.5,380,547.15057373046875
1,_level_10,extra small,15,20,382,547.39959716796875
1,_level_10,extra small,15,23.5,384,547.68310546875
1,_level_10,extra small,17.5,17.5,386,548.11639404296875
1,_level_10,extra small,20,15,388,548.43292236328125
1,_level_10,extra small,17.5,12.5,390,548.54949951171875
1,_level_10,extra small,15,15,392,548.58258056640625
1,_level_10,extra small,12.5,12.5,394,548.782470703125
1,_level_10,extra small,15,-5,396,550.53167724609375
1,_level_10,extra small,12.5,-7.5,398,550.7991943359375
1,_level_10,extra small,15,-10,400,550.99920654296875
1,_level_10,extra small,15,-15,402,551.5322265625
1,_level_10,extra small,10,-15,404,551.98162841796875
1,_level_10,extra small,12.5,-12.5,406,552.298828125
1,_level_10,extra small,10,-10,408,552.548095703125
1,_level_10,extra small,5,-10,410,552.9810791015625
1,_level_10,extra small,7.5,-12.5,412,553.08221435546875
1,_level_10,extra small,7.5,-7.5,414,553.5303955078125
1,_level_10,extra small,10,-5,416,553.84747314453125
1,_level_10,extra small,10,-1.5,418,554.046875
1,_level_10,extra small,15,6.5,420,554.89739990234375
1,_level_10,extra small,15,10,422,555.19757080078125
1,_level_10,extra small,12.5,12.5,424,555.4310302734375
1,_level_10,extra small,10,10,426,555.4801025390625
1,_level_10,extra small,10,15,428,555.79730224609375
1,_level_10,extra small,12.5,17.5,430,556.0635986328125
1,_level_10,extra small,10,20,432,556.413818359375
1,_level_10,extra small,15,23.5,434,556.780517578125
1,_level_10,extra small,15,20,436,556.94708251953125
1,_level_10,extra small,20,20,438,557.230224609375
1,_level_10,extra small,20,20,440,557.24609375
1,_level_10,extra small,20,15,442,557.4794921875
1,_level_10,extra small,17.5,12.5,444,557.7467041015625
1,_level_10,extra small,15,15,446,557.863525390625
1,_level_10,extra small,20,10,448,558.72998046875
1,_level_10,extra small,15,-5,450,560.24481201171875
1,_level_10,extra small,12.5,-7.5,452,560.345703125
1,_level_10,extra small,15,-10,454,560.57879638671875
1,_level_10,extra small,12.5,-12.5,456,560.94622802734375
1,_level_10,extra small,15,-15,458,561.1781005859375
1,_level_10,extra small,10,-18.5,460,561.728271484375
1,_level_10,extra small,5,-15,462,562.2279052734375
1,_level_10,extra small,7.5,-12.5,464,562.328125
1,_level_10,extra small,10,-10,466,562.611083984375
1,_level_10,extra small,7.5,-7.5,468,562.82757568359375
1,_level_10,extra small,10,-5,470,563.1112060546875
1,_level_10,extra small,10,-1.5,472,563.3773193359375
1,_level_10,extra small,15,6.5,474,564.17742919921875
1,_level_10,extra small,10,10,476,564.6771240234375
1,_level_10,extra small,12.5,12.5,478,564.8270263671875
1,_level_10,extra small,15,15,480,565.076904296875
1,_level_10,extra small,12.5,17.5,482,565.244384765625
1,_level_10,extra small,12.5,17.5,484,565.244384765625
1,_level_10,extra small,15,20,486,565.57769775390625
1,_level_10,extra small,17.5,17.5,488,565.810302734375
1,_level_10,extra small,17.5,12.5,490,566.1763916015625
1,_level_10,extra small,15,10,492,566.4097900390625
1,_level_10,extra small,15,-5,494,568.0264892578125
1,_level_10,extra small,15,-10,496,568.326416015625
1,_level_10,extra small,15,-10,498,568.342529296875
1,_level_10,extra small,12.5,-12.5,500,568.62591552734375
1,_level_10,extra small,15,-15,502,568.84271240234375
1,_level_10,extra small,10,-15,504,569.30902099609375
1,_level_10,extra small,7.5,-12.5,506,569.72637939453125
1,_level_10,extra small,10,-10,508,569.94219970703125
1,_level_10,extra small,7.5,-7.5,510,570.22601318359375
1,_level_10,extra small,5,-10,512,570.4251708984375
1,_level_10,extra small,10,-5,514,570.72509765625
1,_level_10,extra small,10,-1.5,516,570.9254150390625
1,_level_10,extra small,15,6.5,518,571.89129638671875
1,_level_10,extra small,15,10,520,572.0579833984375
1,_level_10,extra small,12.5,12.5,522,572.3082275390625
1,_level_10,extra small,10,15,524,572.5911865234375
1,_level_10,extra small,12.5,17.5,526,572.8082275390625
1,_level_10,extra small,15,20,528,573.090576171875
1,_level_10,extra small,17.5,17.5,530,573.15777587890625
1,_level_10,extra small,15,15,532,573.49078369140625
1,_level_10,extra small,17.5,12.5,534,573.54058837890625
1,_level_10,extra small,20,10,536,573.82537841796875
1,_level_10,extra small,20,15,538,574.02392578125
1,_level_10,extra small,10,10,540,575.00689697265625
1,_level_10,extra small,10,-5,542,576.3905029296875
1,_level_10,extra small,7.5,-7.5,544,576.6741943359375
1,_level_10,extra small,10,-10,546,576.72381591796875
1,_level_10,extra small,12.5,-12.5,548,576.9730224609375
1,_level_10,extra small,15,-15,550,577.256103515625
1,_level_10,extra small,10,-15,552,577.55657958984375
1,_level_10,extra small,7.5,-12.5,554,577.93939208984375
1,_level_10,extra small,12.5,-7.5,556,578.5889892578125
1,_level_10,extra small,15,-5,558,578.88897705078125
1,_level_10,extra small,10,-1.5,560,579.406005859375
1,_level_10,extra small,15,6.5,562,579.97271728515625
1,_level_10,extra small,15,10,564,580.30572509765625
1,_level_10,extra small,12.5,12.5,566,580.506103515625
1,_level_10,extra small,10,15,568,580.788330078125
1,_level_10,extra small,12.5,17.5,570,581.0386962890625
1,_level_10,extra small,15,20,572,581.337890625
1,_level_10,extra small,17.5,17.5,574,581.50518798828125
1,_level_10,extra small,15,15,576,581.871826171875
1,_level_10,extra small,15,15,578,581.88800048828125
1,_level_10,extra small,20,15,580,582.6375732421875
1,_level_10,extra small,20,10,582,583.50408935546875
1,_level_10,extra small,10,-1.5,584,584.78680419921875
1,_level_10,extra small,15,-5,586,585.20361328125
1,_level_10,extra small,12.5,-7.5,588,585.470703125
1,_level_10,extra small,15,-10,590,585.55340576171875
1,_level_10,extra small,10,-10,592,585.7366943359375
1,_level_10,extra small,12.5,-12.5,594,585.88677978515625
1,_level_10,extra small,15,-15,596,586.119873046875
1,_level_10,extra small,10,-18.5,598,586.62030029296875
1,_level_10,extra small,5,-15,600,587.069580078125
1,_level_10,extra small,7.5,-12.5,602,587.21942138671875
1,_level_10,extra small,7.5,-7.5,604,587.63629150390625
1,_level_10,extra small,7.5,-7.5,606,587.63629150390625
1,_level_10,extra small,10,-5,608,587.9697265625
1,_level_10,extra small,15,6.5,610,589.0855712890625
1,_level_10,extra small,15,10,612,589.352783203125
1,_level_10,extra small,20,10,614,589.6522216796875
1,_level_10,extra small,20,10,616,589.66851806640625
1,_level_10,extra small,20,15,618,589.951904296875
1,_level_10,extra small,17.5,17.5,620,590.18597412109375
1,_level_10,extra small,15,20,622,590.48492431640625
1,_level_10,extra small,12.5,17.5,624,590.652099609375
1,_level_10,extra small,15,15,626,590.85247802734375
1,_level_10,extra small,12.5,12.5,628,591.1514892578125
1,_level_10,extra small,10,15,630,591.3856201171875
1,_level_10,extra small,6.5,15,632,591.66790771484375
1,_level_10,extra small,10,10,634,591.9854736328125
1,_level_10,extra small,10,-1.5,636,593.28460693359375
1,_level_10,extra small,10,-5,638,593.41729736328125
1,_level_10,extra small,12.5,-7.5,640,593.61822509765625
1,_level_10,extra small,15,-10,642,593.91778564453125
1,_level_10,extra small,12.5,-12.5,644,594.267822265625
1,_level_10,extra small,10,-15,646,594.56689453125
1,_level_10,extra small,5,-15,648,595.00030517578125
1,_level_10,extra small,7.5,-12.5,650,595.16668701171875
1,_level_10,extra small,10,-10,652,595.41680908203125
1,_level_10,extra small,7.5,-7.5,654,595.5499267578125
1,_level_10,extra small,5,-5,656,595.79998779296875
1,_level_10,extra small,15,6.5,658,597.0662841796875
1,_level_10,extra small,15,10,660,597.38262939453125
1,_level_10,extra small,17.5,12.5,662,597.6497802734375
1,_level_10,extra small,20,15,664,597.93341064453125
1,_level_10,extra small,17.5,17.5,666,598.0999755859375
1,_level_10,extra small,15,20,668,598.38232421875
1,_level_10,extra small,12.5,17.5,670,598.43231201171875
1,_level_10,extra small,15,15,672,598.69879150390625
1,_level_10,extra small,12.5,12.5,674,598.965576171875
1,_level_10,extra small,10,15,676,599.38232421875
1,_level_10,extra small,20,10,678,600.6649169921875
1,_level_10,extra small,15,-5,680,601.98187255859375
1,_level_10,extra small,10,-5,682,602.19757080078125
1,_level_10,extra small,12.5,-7.5,684,602.264892578125
1,_level_10,extra small,15,-10,686,602.498779296875
1,_level_10,extra small,12.5,-12.5,688,602.88128662109375
1,_level_10,extra small,7.5,-12.5,690,603.3311767578125
1,_level_10,extra small,5,-10,692,603.59722900390625
1,_level_10,extra small,7.5,-7.5,694,603.7642822265625
1,_level_10,extra small,5,-5,698,604.23028564453125
1,_level_10,extra small,10,-10,696,603.84722900390625
1,_level_2,extra large,15,-6.5,0,620.0087890625
1,_level_2,extra large,15,-10,5,620.34149169921875
1,_level_2,extra large,10,-10,10,620.6416015625
1,_level_2,extra large,10,-15,15,621.0421142578125
1,_level_2,extra large,6.5,-15,20,621.10797119140625
1,_level_2,large,10,-20,25,621.5084228515625
1,_level_2,extra large,-6.5,-15,29,622.80780029296875
1,_level_2,extra large,-10,-15,34,623.025390625
1,_level_2,large,-12.5,-12.5,39,623.3411865234375
1,_level_2,extra large,-10,-10,43,623.39068603515625
1,_level_2,extra large,-15,-10,48,623.607177734375
1,_level_2,extra large,-15,-6.5,53,623.80792236328125
1,_level_2,extra large,-15,6.5,58,624.957275390625
1,_level_2,extra large,-15,10,63,625.22320556640625
1,_level_2,extra large,-10,10,68,625.39068603515625
1,_level_2,extra large,-10,15,73,625.806396484375
1,_level_2,extra large,-6.5,15,78,625.889404296875
1,_level_2,extra large,6.5,15,83,627.03997802734375
1,_level_2,extra large,10,15,88,627.3397216796875
1,_level_2,extra large,10,10,93,627.6060791015625
1,_level_2,large,12.5,12.5,98,627.689208984375
1,_level_2,extra large,15,10,102,627.9395751953125
1,_level_2,extra large,15,6.5,107,628.03948974609375
1,_level_2,extra large,15,-6.5,112,629.22259521484375
1,_level_2,extra large,15,-10,117,629.505126953125
1,_level_2,large,10,-10,122,629.82550048828125
1,_level_2,extra large,10,-10,126,629.82550048828125
1,_level_2,extra large,10,-15,131,630.08819580078125
1,_level_2,extra large,6.5,-15,136,630.23809814453125
1,_level_2,extra large,-6.5,-15,141,631.42132568359375
1,_level_2,extra large,-10,-15,146,631.7222900390625
1,_level_2,large,-12.5,-12.5,151,632.00421142578125
1,_level_2,extra large,-10,-10,155,632.1209716796875
1,_level_2,extra large,-15,-10,160,632.27081298828125
1,_level_2,extra large,-15,-6.5,165,632.5216064453125
1,_level_2,extra large,-15,6.5,170,633.73748779296875
1,_level_2,extra large,-15,10,175,634.03759765625
1,_level_2,large,-10,10,180,634.32037353515625
1,_level_2,extra large,-10,10,184,634.336669921875
1,_level_2,extra large,-10,15,189,634.5875244140625
1,_level_2,extra large,-6.5,15,194,634.73712158203125
1,_level_2,extra large,6.5,15,199,635.93670654296875
1,_level_2,extra large,10,15,204,636.219482421875
1,_level_2,large,12.5,12.5,214,636.55328369140625
1,_level_2,extra large,12.5,12.5,209,636.55328369140625
1,_level_2,extra large,15,10,218,636.80340576171875
1,_level_2,extra large,15,6.5,223,636.9525146484375
1,_level_2,extra large,15,-6.5,228,638.11981201171875
1,_level_2,extra large,15,-10,233,638.40228271484375
1,_level_2,large,12.5,-12.5,238,638.7022705078125
1,_level_2,extra large,10,-10,242,638.75238037109375
1,_level_2,extra large,10,-15,247,638.9686279296875
1,_level_2,extra large,6.5,-15,252,639.1685791015625
1,_level_2,extra large,-6.5,-15,257,640.36920166015625
1,_level_2,extra large,-10,-15,262,640.6519775390625
1,_level_2,large,-12.5,-12.5,267,640.9678955078125
1,_level_2,extra large,-10,-10,271,641.0177001953125
1,_level_2,extra large,-15,-10,276,641.2515869140625
1,_level_2,extra large,-15,-6.5,281,641.41778564453125
1,_level_2,extra large,-15,6.5,286,642.58502197265625
1,_level_2,extra large,-15,10,291,642.8682861328125
1,_level_2,large,-10,10,296,643.1669921875
1,_level_2,extra large,-10,10,300,643.1669921875
1,_level_2,extra large,-10,15,305,643.4169921875
1,_level_2,extra large,-6.5,15,310,643.58380126953125
1,_level_2,extra large,6.5,15,315,644.75
1,_level_2,extra large,10,15,320,645.0166015625
1,_level_2,large,12.5,12.5,325,645.33428955078125
1,_level_2,extra large,10,10,329,645.36651611328125
1,_level_2,extra large,15,10,334,645.5841064453125
1,_level_2,extra large,15,6.5,339,645.78302001953125
1,_level_2,extra large,15,-6.5,344,646.9669189453125
1,_level_2,extra large,15,-10,349,647.26641845703125
1,_level_2,large,12.5,-12.5,354,647.56689453125
1,_level_2,extra large,10,-10,358,647.68218994140625
1,_level_2,extra large,10,-15,363,647.83282470703125
1,_level_2,extra large,6.5,-15,368,648.09942626953125
1,_level_2,extra large,-6.5,-15,373,649.34857177734375
1,_level_2,extra large,-10,-15,378,649.58160400390625
1,_level_2,large,-12.5,-12.5,383,649.8988037109375
1,_level_2,extra large,-10,-10,387,649.93157958984375
1,_level_2,extra large,-15,-10,392,650.1826171875
1,_level_2,extra large,-15,-6.5,397,650.33148193359375
1,_level_2,extra large,-15,6.5,402,651.46551513671875
1,_level_2,extra large,-15,10,407,651.74798583984375
1,_level_2,extra large,-10,10,412,651.98150634765625
1,_level_2,large,-12.5,12.5,417,652.03070068359375
1,_level_2,extra large,-10,15,421,652.298095703125
1,_level_2,extra large,-6.5,15,426,652.4315185546875
1,_level_2,extra large,6.5,15,431,653.5634765625
1,_level_2,extra large,10,15,436,653.84771728515625
1,_level_2,large,12.5,12.5,441,654.09710693359375
1,_level_2,extra large,10,10,445,654.13067626953125
1,_level_2,extra large,15,10,450,654.3638916015625
1,_level_2,extra large,15,6.5,455,654.5302734375
1,_level_2,extra large,15,-6.5,460,655.712890625
1,_level_2,extra large,15,-10,465,655.97967529296875
1,_level_2,large,12.5,-12.5,470,656.2625732421875
1,_level_2,extra large,10,-10,474,656.32952880859375
1,_level_2,extra large,10,-15,479,656.54608154296875
1,_level_2,extra large,6.5,-15,484,656.72967529296875
1,_level_2,extra large,-6.5,-15,489,657.8787841796875
1,_level_2,extra large,-10,-15,494,658.1632080078125
1,_level_2,large,-12.5,-12.5,499,658.4287109375
1,_level_2,extra large,-10,-10,503,658.54541015625
1,_level_2,extra large,-15,-10,508,658.7119140625
1,_level_2,extra large,-15,-6.5,513,658.94512939453125
1,_level_2,extra large,-15,6.5,518,660.12799072265625
1,_level_2,extra large,-15,10,523,660.4453125
1,_level_2,extra large,-10,10,528,660.62847900390625
1,_level_2,large,-12.5,12.5,533,660.76141357421875
1,_level_2,extra large,-10,15,537,661.02801513671875
1,_level_2,extra large,-6.5,15,542,661.111083984375
1,_level_2,extra large,6.5,15,547,662.227294921875
1,_level_2,extra large,10,15,552,662.511474609375
1,_level_2,extra large,12.5,12.5,557,662.81060791015625
1,_level_2,large,12.5,12.5,562,662.81060791015625
1,_level_2,extra large,15,10,566,663.0609130859375
1,_level_2,extra large,15,6.5,571,663.210205078125
1,_level_2,extra large,15,-6.5,576,664.426513671875
1,_level_2,extra large,15,-10,581,664.7274169921875
1,_level_2,extra large,10,-10,586,664.97637939453125
1,_level_2,large,12.5,-12.5,591,665.060791015625
1,_level_2,extra large,10,-15,595,665.326904296875
1,_level_2,extra large,6.5,-15,600,665.443115234375
1,_level_2,extra large,-6.5,-15,605,666.60968017578125
1,_level_2,extra large,-10,-15,610,666.89349365234375
1,_level_2,large,-10,-10,615,667.1923828125
1,_level_2,extra large,-10,-10,619,667.1923828125
1,_level_2,extra large,-15,-10,624,667.44427490234375
1,_level_2,extra large,-15,-6.5,629,667.609375
1,_level_2,extra large,-15,6.5,634,668.75848388671875
1,_level_2,extra large,-15,10,639,669.04229736328125
1,_level_2,extra large,-10,10,644,669.3084716796875
1,_level_2,large,-12.5,12.5,649,669.3416748046875
1,_level_2,extra large,-10,15,653,669.60919189453125
1,_level_2,extra large,-6.5,15,658,669.74127197265625
1,_level_2,extra large,6.5,15,663,670.92449951171875
1,_level_2,extra large,10,15,668,671.2410888671875
1,_level_2,extra large,10,10,673,671.407470703125
1,_level_2,extra large,15,10,678,671.8577880859375
1,_level_2,extra large,15,6.5,683,671.9241943359375
1,_level_2,extra large,15,-6.5,688,673.0902099609375
1,_level_2,extra large,15,-10,693,673.35748291015625
1,_level_2,large,10,-10,698,673.6903076171875
1,_level_2,extra large,10,-10,702,673.6903076171875
1,_level_2,extra large,10,-15,707,673.956787109375
1,_level_2,extra large,6.5,-15,712,674.10699462890625
1,_level_2,extra large,-6.5,-15,717,675.257080078125
1,_level_2,extra large,-10,-15,722,675.55609130859375
1,_level_2,large,-12.5,-12.5,727,675.82269287109375
1,_level_2,extra large,-15,-10,731,676.089599609375
1,_level_2,extra large,-15,-6.5,736,676.37249755859375
1,_level_2,extra large,-15,6.5,741,677.5220947265625
1,_level_2,extra large,-15,10,746,677.8065185546875
1,_level_2,large,-12.5,12.5,751,678.122314453125
1,_level_2,extra large,-10,10,755,678.1719970703125
1,_level_2,extra large,-10,15,760,678.40582275390625
1,_level_2,extra large,-6.5,15,765,678.57269287109375
1,_level_2,extra large,6.5,15,770,679.72137451171875
1,_level_2,extra large,10,15,775,680.00537109375
1,_level_2,extra large,12.5,12.5,780,680.288330078125
1,_level_2,large,12.5,12.5,785,680.30487060546875
1,_level_2,extra large,15,10,789,680.5712890625
1,_level_2,extra large,15,6.5,794,680.7056884765625
1,_level_2,extra large,15,-6.5,799,681.8873291015625
1,_level_2,extra large,15,-10,804,682.1715087890625
1,_level_2,large,12.5,-12.5,809,682.47149658203125
1,_level_2,extra large,10,-10,813,682.5206298828125
1,_level_2,extra large,10,-15,818,682.7208251953125
1,_level_2,extra large,6.5,-15,823,682.9375
1,_level_2,extra large,-6.5,-15,828,684.1033935546875
1,_level_2,extra large,-10,-15,833,684.38739013671875
1,_level_2,extra large,-10,-10,838,684.66998291015625
1,_level_2,large,-12.5,-12.5,843,684.703125
1,_level_2,extra large,-15,-10,847,684.98651123046875
1,_level_2,extra large,-15,-6.5,852,685.10302734375
1,_level_2,extra large,-15,6.5,857,686.236572265625
1,_level_2,extra large,-15,10,862,686.51922607421875
1,_level_2,extra large,-10,10,867,686.80328369140625
1,_level_2,large,-12.5,12.5,872,686.852294921875
1,_level_2,extra large,-10,15,876,687.1024169921875
1,_level_2,extra large,-6.5,15,881,687.252197265625
1,_level_2,extra large,6.5,15,886,688.36859130859375
1,_level_2,extra large,10,15,891,688.65252685546875
1,_level_2,extra large,10,10,896,688.81829833984375
1,_level_2,large,12.5,12.5,901,688.9686279296875
1,_level_2,extra large,15,10,905,689.2183837890625
1,_level_2,extra large,15,6.5,910,689.3021240234375
1,_level_2,extra large,15,-6.5,915,690.41827392578125
1,_level_2,extra large,15,-10,920,690.70111083984375
1,_level_2,extra large,12.5,-12.5,925,690.9849853515625
1,_level_2,large,12.5,-12.5,930,691.0009765625
1,_level_2,extra large,10,-15,934,691.267578125
1,_level_2,extra large,6.5,-15,939,691.41729736328125
1,_level_2,extra large,-6.5,-15,944,692.60040283203125
1,_level_2,extra large,-10,-15,949,692.88421630859375
1,_level_2,extra large,-10,-10,958,693.26678466796875
1,_level_2,large,-12.5,-12.5,954,693.1837158203125
1,_level_2,extra large,-15,-10,963,693.45098876953125
1,_level_2,extra large,-15,-6.5,968,693.66748046875
1,_level_2,extra large,-15,6.5,973,694.78289794921875
1,_level_2,extra large,-15,10,978,695.06707763671875
1,_level_2,extra large,-10,10,983,695.26678466796875
1,_level_2,large,-12.5,12.5,988,695.36749267578125
1,_level_2,extra large,-10,15,992,695.6168212890625
1,_level_2,extra large,-6.5,15,997,695.71600341796875
1,_level_2,extra large,-10,10,1002,700.29779052734375
1,_level_2,extra large,-10,15,1007,700.647705078125
1,_level_2,extra large,-6.5,15,1012,700.74761962890625
1,_level_3,extra large,15,23.5,0,718.02642822265625
1,_level_3,large,15,20,5,718.12591552734375
1,_level_3,extra large,20,20,9,718.5081787109375
1,_level_3,extra large,23.5,15,14,719.04229736328125
1,_level_3,large,20,15,19,719.1082763671875
1,_level_3,large,17.5,17.5,23,719.35809326171875
1,_level_3,extra large,23.5,-15,27,722.09051513671875
1,_level_3,large,20,-15,32,722.24078369140625
1,_level_3,large,17.5,-17.5,36,722.52362060546875
1,_level_3,extra large,20,-20,40,722.55712890625
1,_level_3,large,15,-20,45,722.82379150390625
1,_level_3,extra large,15,-23.5,49,722.99127197265625
1,_level_3,extra small,10,-20,54,723.5247802734375
1,_level_3,extra small,12.5,-17.5,56,723.7564697265625
1,_level_3,large,15,-15,58,724.02337646484375
1,_level_3,extra small,17.5,-12.5,62,724.44049072265625
1,_level_3,extra small,20,-10,64,724.72332763671875
1,_level_3,extra small,20,10,66,726.43902587890625
1,_level_3,large,20,15,73,726.82232666015625
1,_level_3,extra large,20,15,68,726.82232666015625
1,_level_3,large,17.5,17.5,77,727.1387939453125
1,_level_3,extra large,20,20,81,727.28857421875
1,_level_3,large,15,20,86,727.43890380859375
1,_level_3,extra large,15,23.5,90,727.6884765625
1,_level_3,extra small,10,20,95,727.98931884765625
1,_level_3,extra small,12.5,17.5,97,728.02178955078125
1,_level_3,large,15,15,99,728.27239990234375
1,_level_3,extra small,12.5,12.5,103,728.6724853515625
1,_level_3,small,15,10,105,728.80499267578125
1,_level_3,small,15,6.5,106,729.23809814453125
1,_level_3,small,15,-6.5,107,730.30450439453125
1,_level_3,extra small,20,-10,108,730.787109375
1,_level_3,large,20,-15,110,731.1373291015625
1,_level_3,extra large,23.5,-15,114,731.20489501953125
1,_level_3,large,17.5,-17.5,119,731.52081298828125
1,_level_3,extra large,20,-20,123,731.6038818359375
1,_level_3,extra large,15,-23.5,128,732.086669921875
1,_level_3,large,15,-20,133,732.5037841796875
1,_level_3,large,15,-15,137,732.8865966796875
1,_level_3,extra small,12.5,-12.5,141,733.21978759765625
1,_level_3,small,15,-10,143,733.4365234375
1,_level_3,small,15,6.5,144,734.91961669921875
1,_level_3,small,15,10,145,735.219482421875
1,_level_3,extra small,12.5,12.5,146,735.48681640625
1,_level_3,large,15,15,148,735.6201171875
1,_level_3,extra small,12.5,17.5,152,735.88568115234375
1,_level_3,extra small,10,20,154,736.186279296875
1,_level_3,large,15,20,156,736.36968994140625
1,_level_3,extra large,15,23.5,160,736.41949462890625
1,_level_3,extra large,20,20,165,736.76910400390625
1,_level_3,large,17.5,17.5,170,736.80279541015625
1,_level_3,large,20,15,174,737.069580078125
1,_level_3,extra large,23.5,15,178,737.351806640625
1,_level_3,extra small,20,10,183,737.602783203125
1,_level_3,extra small,20,-10,185,739.38458251953125
1,_level_3,large,23.5,-15,187,739.7855224609375
1,_level_3,extra large,23.5,-15,191,739.80120849609375
1,_level_3,extra large,20,-20,196,740.201416015625
1,_level_3,large,17.5,-17.5,201,740.3031005859375
1,_level_3,large,15,-20,205,740.58447265625
1,_level_3,extra large,15,-23.5,209,740.66790771484375
1,_level_3,extra small,10,-20,214,741.1171875
1,_level_3,extra small,12.5,-17.5,216,741.267578125
1,_level_3,large,15,-15,218,741.50048828125
1,_level_3,extra small,12.5,-12.5,222,741.9010009765625
1,_level_3,small,15,-10,224,742.0836181640625
1,_level_3,small,15,-6.5,225,742.30010986328125
1,_level_3,small,15,6.5,226,743.46697998046875
1,_level_3,small,15,10,227,743.7506103515625
1,_level_3,extra small,12.5,12.5,228,744.08349609375
1,_level_3,large,15,15,230,744.13348388671875
1,_level_3,small,10,15,234,744.3994140625
1,_level_3,extra small,12.5,17.5,235,744.6834716796875
1,_level_3,extra small,10,20,237,744.7327880859375
1,_level_3,large,15,20,239,744.9500732421875
1,_level_3,extra large,15,23.5,243,745.04931640625
1,_level_3,extra large,20,20,248,745.38250732421875
1,_level_3,large,17.5,17.5,253,745.46661376953125
1,_level_3,large,20,15,257,745.75018310546875
1,_level_3,extra large,23.5,15,261,745.83282470703125
1,_level_3,extra small,17.5,12.5,266,746.19952392578125
1,_level_3,extra small,20,10,268,746.4498291015625
1,_level_3,extra small,20,-10,270,748.131591796875
1,_level_3,large,20,-15,272,748.53271484375
1,_level_3,extra large,20,-20,276,748.89892578125
1,_level_3,extra large,23.5,-15,281,748.947998046875
1,_level_3,large,15,-23.5,286,749.3643798828125
1,_level_3,extra large,15,-23.5,290,749.381103515625
1,_level_3,extra small,10,-20,295,749.831298828125
1,_level_3,extra small,12.5,-17.5,297,749.9810791015625
1,_level_3,large,15,-15,299,750.23162841796875
1,_level_3,large,17.5,-17.5,303,750.3814697265625
1,_level_3,extra small,17.5,-12.5,307,750.66522216796875
1,_level_3,extra small,12.5,-12.5,309,750.88189697265625
1,_level_3,small,15,-6.5,312,751.364013671875
1,_level_3,small,15,-6.5,311,751.364013671875
1,_level_3,small,15,6.5,313,752.6475830078125
1,_level_3,small,15,10,314,752.89678955078125
1,_level_3,extra small,12.5,12.5,315,753.16412353515625
1,_level_3,large,15,15,317,753.34710693359375
1,_level_3,extra small,12.5,17.5,321,753.58038330078125
1,_level_3,extra small,10,20,323,753.8472900390625
1,_level_3,extra large,15,23.5,325,754.180419921875
1,_level_3,large,15,20,330,754.24627685546875
1,_level_3,large,17.5,17.5,334,754.47998046875
1,_level_3,large,20,15,338,754.796875
1,_level_3,extra large,23.5,15,342,755.0316162109375
1,_level_3,extra large,20,20,347,755.14617919921875
1,_level_3,extra small,17.5,12.5,352,755.74658203125
1,_level_3,extra small,20,10,354,756.0128173828125
1,_level_3,extra small,20,-10,356,757.7122802734375
1,_level_3,extra large,23.5,-15,358,758.111572265625
1,_level_3,large,20,-15,363,758.1781005859375
1,_level_3,large,17.5,-17.5,367,758.47821044921875
1,_level_3,extra large,20,-20,371,758.6124267578125
1,_level_3,large,15,-20,376,758.778076171875
1,_level_3,extra large,15,-23.5,380,758.97869873046875
1,_level_3,extra small,10,-20,385,759.8446044921875
1,_level_3,extra small,12.5,-17.5,387,760.0443115234375
1,_level_3,large,15,-15,389,760.31109619140625
1,_level_3,extra small,12.5,-12.5,393,760.6619873046875
1,_level_3,small,15,-10,395,760.82720947265625
1,_level_3,small,15,-6.5,396,761.3604736328125
1,_level_3,small,15,10,397,762.62677001953125
